电影详情链接,图片链接,影片中文名,影片外国名,评分,评价数,概况,相关信息,视频链接,剧情简介,获奖情况,同类电影推荐
https://movie.douban.com/subject/2334904/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1832875827.jpg,禁闭岛,  Shutter Island,8.8,774269,昔日翩翩少年，今日大腹便便,导演: Martin Scorsese   主演: 莱昂纳多·迪卡普里奥 Leonardo DiCaprio   ... 2010   美国   剧情 悬疑 惊悚,"'优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMTMzODU5MTA4MA%3D%3D.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fv6nwjtseqb43ots.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrk3nll8.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss26728%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=54dec43236'",　　本片根据美国小说家丹尼斯·勒翰（DennisLehane）的同名小说改编。1954年，联邦警官泰迪（莱昂纳多·迪卡普里奥LeonardoDiCaprio饰）和搭档查克（马克·鲁弗洛MarkRuffalo饰）乘船来到波士顿附近的禁闭岛精神病犯监狱调查一桩离奇失踪案。手刃亲生骨肉的女犯蕾切尔（艾米莉·莫迪默EmilyMortimer饰）从戒备森严的牢室神秘逃脱，藏匿于孤岛深处。泰迪怀疑监狱的主治精神病医师约翰·考利（本·金斯利BenKingsley饰）有意隐瞒内情，并向查克透露他上岛的真实目的其实是寻找当年纵火烧死他妻子德洛丽丝（米歇尔·威廉姆斯MichelleWilliams饰）的管理员，并揭露美国政府利用精神病犯人进行人体科学实验的罪行。但随着调查的逐渐深入，真相却变得越来越扑朔迷离……,"第15届圣地亚哥影评人协会奖/最佳改编剧本(提名)/莱塔·卡罗格里迪斯
第23届芝加哥影评人协会奖/最佳摄影(提名)/罗伯特·理查森
第10届凤凰城影评人协会奖/最佳剪辑(提名)/塞尔玛·斯昆梅克
",记忆碎片；恐怖游轮；致命ID；看不见的客人；蝴蝶效应；七宗罪；穆赫兰道；第六感；沉默的羔羊；控方证人
https://movie.douban.com/subject/1292343/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg,蝴蝶效应,  The Butterfly Effect,8.8,761022,人的命运被自己瞬间的抉择改变,导演: 埃里克·布雷斯 Eric Bress   J·麦基·格鲁伯 J. Mackye Gruber   主... 2004   美国 加拿大   剧情 悬疑 科幻 惊悚,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fporrg8osobrmvs8.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss34368%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=ddce29036a'",　　伊万（艾什顿·库奇AshtonKutcher饰）曾经有一个糟糕的童年，因为他行为闯下了大祸，令他童年充满不堪回忆的往事。而事实上，他确实只是依稀记得一点可怕的情景，这些情景一直纠缠着他的正常生活。伊万接受心理学家建议，把琐碎生活记在记事本里，却偶然发现通过记事本回到过去。,,禁闭岛；致命魔术；记忆碎片；盗梦空间；恐怖游轮；源代码；看不见的客人；彗星来的那一夜；七宗罪；穆赫兰道
https://movie.douban.com/subject/1291832/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1910902213.jpg,低俗小说,  Pulp Fiction,8.9,677778,故事的高级讲法,导演: 昆汀·塔伦蒂诺 Quentin Tarantino   主演: 约翰·特拉沃尔塔 John Tra... 1994   美国   剧情 喜剧 犯罪,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Feinghaeb1shgwf2.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrjrbafs.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video'",　　《低俗小说》由“文森特和马沙的妻子”、“金表”、“邦妮的处境”三个故事以及影片首尾的序幕和尾声五个部分组成。看似独立的小故事里面，却又有环环相扣的人和事。,"第67届奥斯卡金像奖/最佳影片(提名)/劳伦斯·班德
第47届戛纳电影节/主竞赛单元 金棕榈奖/昆汀·塔伦蒂诺
第52届金球奖/电影类 最佳剧情片(提名)
",两杆大烟枪；落水狗；被解救的姜戈；疯狂的石头；偷拐抢骗；让子弹飞；美国往事；无耻混蛋；教父；荒蛮故事
https://movie.douban.com/subject/11525673/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2178872593.jpg,布达佩斯大饭店,  The Grand Budapest Hotel,8.9,726144,小清新的故事里注入了大历史的情怀,导演: 韦斯·安德森 Wes Anderson   主演: 拉尔夫·费因斯 Ralph Fiennes   ... 2014   美国 德国 英国   剧情 喜剧 冒险,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Ftlvwiitova3d9m1.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrhxz45s.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video'",　　故事要从一位无名作家（裘德·洛JudeLaw饰）说起，为了专心创作，他来到了名为“布达佩斯”的饭店，在这里，作家遇见了饭店的主人穆斯塔法（F·莫里·亚伯拉罕F.MurrayAbraham饰），穆斯塔法邀请作家共进晚餐，席间，他向作家讲述了这座饱经风雨的大饭店的前世今生。,"第87届奥斯卡金像奖/最佳影片(提名)/斯科特·鲁丁
第64届柏林国际电影节/金熊奖 最佳影片(提名)/韦斯·安德森
第72届金球奖/电影类 最佳音乐/喜剧片
",让子弹飞；疯狂的石头；荒蛮故事；两杆大烟枪；唐伯虎点秋香；驴得水；低俗小说；大佛普拉斯；三块广告牌；楚门的世界
https://movie.douban.com/subject/1292656/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p480965695.jpg,心灵捕手,  Good Will Hunting,8.9,573585,人生中应该拥有这样的一段豁然开朗,导演: 格斯·范·桑特 Gus Van Sant   主演: 马特·达蒙 Matt Damon   罗宾·... 1997   美国   剧情,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fmhl665xf8ina3t2.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrjr24g4.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video'",　　麻省理工学院的数学教授蓝波在席上公布了一道困难的数学题，却被年轻的清洁工威尔（马特·戴蒙饰）解了出来。可是威尔却是个问题少年，成天和好朋友查克（本·阿弗莱特饰）等人四处闲逛，打架滋事。当蓝波找到这个天才的时候，他正因为打架袭警被法庭宣判送进看守所。蓝波向法官求情保释，才使他免于牢狱之灾。,"第70届奥斯卡金像奖/最佳影片(提名)/劳伦斯·班德
第48届柏林国际电影节/金熊奖(提名)/格斯·范·桑特
第55届金球奖/电影类 最佳剧情片(提名)
",死亡诗社；阳光灿烂的日子；天堂电影院；阿甘正传；肖申克的救赎；闻香识女人；怦然心动；摔跤吧！爸爸；放牛班的春天；当幸福来敲门
https://movie.douban.com/subject/1292223/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2219586434.jpg,七宗罪,  Se7en,8.8,789705,警察抓小偷，老鼠玩死猫,导演: 大卫·芬奇 David Fincher   主演: 摩根·弗里曼 Morgan Freeman   布... 1995   美国   剧情 犯罪 悬疑 惊悚,"'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Fzg7bhyyc1ffeha0.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rwfpg4o4.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video'",　　“暴食”、“贪婪”、“懒惰”、“嫉妒”、“骄傲”、“淫欲”、“愤怒”，这是天主教教义所指的人性七宗罪。城市中发生的连坏杀人案，死者恰好都是犯有这些教义的人。凶手故弄玄虚的作案手法，令资深冷静的警员沙摩塞（摩根•弗里曼MorganFreeman饰）和血气方刚的新扎警员米尔斯（布拉德•皮特BradPitt饰）都陷入了破案的谜团中。他们去图书馆研读但丁的《神曲》，企图从人间地狱的描绘中找到线索，最后从宗教文学哲学的世界中找到了凶手作案计划和手段的蛛丝马迹。凶手前来投案自首，这令众人都松了一口气，以为案件就此结束，怎料还是逃不出七宗罪的杀人逻辑，这次凶手瞄准的目标，是那个犯了“愤怒”罪的人……,"第68届奥斯卡金像奖/最佳剪辑(提名)/理查德·弗朗西斯-布鲁斯
第49届英国电影学院奖/电影奖 最佳原创剧本(提名)/安德鲁·凯文·沃克
第20届日本电影学院奖/最佳外语片(提名)
",禁闭岛；记忆碎片；沉默的羔羊；致命ID；杀人回忆；看不见的客人；非常嫌疑犯；搏击俱乐部；恐怖游轮；蝴蝶效应
https://movie.douban.com/subject/1292679/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,春光乍泄,  春光乍洩,8.9,511677,爱情纠缠，男女一致,导演: 王家卫 Kar Wai Wong   主演: 张国荣 Leslie Cheung   梁朝伟 Tony Leu... 1997   中国香港 日本 韩国   剧情 爱情 同性,,　　黎耀辉（梁朝伟）与何宝荣（张国荣）是一对同性恋人，为了有新的开始，他们怀着美丽的梦想（去看南美洲大瀑布）离开香港来到阿根廷，却在布宜诺斯艾利斯迷了路。黎耀辉想安下心来过日子，无奈何宝荣于夜夜笙歌中放纵着自己的生命，以期找寻更多的刺激，只当黎耀辉是他受伤后的港湾，两人分歧、争吵越来越多，心的距离越来越远。,"第50届戛纳电影节/主竞赛单元 金棕榈奖(提名)/王家卫
第34届台北金马影展/金马奖 最佳导演(提名)/王家卫
第17届香港电影金像奖/最佳电影(提名)/王家卫
",断背山；蓝宇；重庆森林；花样年华；喜宴；请以你的名字呼唤我；霸王别姬；阿飞正传；谁先爱上他的；甜蜜蜜
https://movie.douban.com/subject/3011235/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p917846733.jpg,哈利·波特与死亡圣器(下),  Harry Potter and the Deathly Hallows: Part 2,8.9,635603,10年的完美句点,导演: 大卫·叶茨 David Yates   主演: 丹尼尔·雷德克里夫 Daniel Radcliffe... 2011   美国 英国   奇幻 冒险,"'优酷视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.youku.com%2Fv_show%2Fid_XMzE5MTYwOTA4.html%3Ftpa%3DdW5pb25faWQ9MzAwMDA4XzEwMDAwMl8wMl8wMQ%26refer%3Desfhz_operation.xuka.xj_00003036_000000_FNZfau_19010900&subtype=3&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2Feshodxofa7omesm.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rx4rx4r0.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss28302%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=c408926c7c'",　　当又一次和伏地魔（拉尔夫·费因斯RalphFiennes饰）的意识连通，哈利·波特（丹尼尔·雷德克里夫DanielRadcliffe饰）断定最后一件魂器藏在霍格沃茨，于是和罗恩（鲁伯特·格林特RupertGrint饰）、赫敏（艾玛·沃森EmmaWatson饰）一同返回阴云密布的学校。在好友们的帮助下，他们成功驱逐了斯内普（艾伦·瑞克曼AlanRickman饰），然而觉察到哈利目的的伏地魔则率领徒众向霍格沃茨逼近。食死徒、摄魂怪、巨人疯狂涌入这所有着悠久历史的魔法学校，正邪决战旋即爆发，一时间血雨腥风，死伤无数。从斯内普的眼泪中，哈利不仅了解到父辈的故事，也证实了藏缅于他体内最后的秘密。在此之后，他也和伏地魔迎来了最后的对决……,"第84届奥斯卡金像奖/最佳视觉效果(提名)/蒂姆·伯克
第21届MTV电影奖/MTV电影奖 年度电影(提名)
第17届美国评论家选择电影奖/最佳美术指导(提名)/斯图尔特·克莱格
",哈利·波特与阿兹卡班的囚徒；加勒比海盗；神奇动物在哪里；指环王1：护戒使者；霍比特人1：意外之旅；少年派的奇幻漂流；查理和巧克力工厂；死亡诗社；大鱼；奇异博士
https://movie.douban.com/subject/1294371/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2263408369.jpg,摩登时代,  Modern Times,9.3,235718,大时代中的人生，小人物的悲喜,导演: 查理·卓别林 Charles Chaplin   主演: 查理·卓别林 Charles Chaplin ... 1936   美国   剧情 喜剧 爱情,"'咪咕视频': 'https://www.douban.com/link2/?url=https%3A%2F%2Fm.miguvideo.com%2Fmgs%2Fmsite%2Fprd%2Fdetail.html%3Fcid%3D681035911%26pwId%3Dd01197d3076b4164af82983c408bb996&subtype=15&type=online-video&link2key=d6bf42c58e', '爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrj6sjrw.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F9w35g1rr7w3smmr.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video', '哔哩哔哩': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.bilibili.com%2Fbangumi%2Fplay%2Fss26258%3Fbsource%3Ddouban&subtype=8&type=online-video&link2key=d6bf42c58e', '1905电影网': 'https://www.douban.com/link2/?url=https%3A%2F%2Fwww.1905.com%2Fvod%2Fplay%2F1391234.shtml%3F__hz%3D6e0721b2c6977135%26api_source%3Ddouban_vodadd&subtype=13&type=online-video&link2key=d6bf42c58e'",　　二十年代的美国处于经济萧条时期，失业率居高不下，工人受尽压榨，成为了大机器生产中的一颗螺丝钉。查理（查理·卓别林CharlesChaplin饰）就是一个底层市民，他在一个机器隆隆的厂房里日以继夜地工作，以赚取微薄的收入。重复繁重的工作压得他喘不过气，他把人们的鼻子当成螺丝钉来拧，卷入流水线机器的皮带里，令人苦笑不得。,,城市之光；淘金记；唐伯虎点秋香；九品芝麻官；射雕英雄传之东成西就；寻子遇仙记；大独裁者；疯狂的石头；功夫；喜剧之王
https://movie.douban.com/subject/1787291/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p884763596.jpg,被嫌弃的松子的一生,  嫌われ松子の一生,8.9,599165,以戏谑来戏谑戏谑,导演: 中岛哲也 Tetsuya Nakashima   主演: 中谷美纪 Miki Nakatani   瑛太 E... 2006   日本   剧情 歌舞,'腾讯视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fv.qq.com%2Fx%2Fcover%2F2xxvt9eg1d231wv.html%3Fptag%3Ddouban.movie&subtype=1&type=online-video',　　有一天父亲（香川照之饰）突然来找阿笙（瑛太饰），告诉他有个素未谋面的姑姑死了，叫他去收拾下姑姑的房子。在河边的破烂小屋里，阿笙渐渐开始了解父亲口中的姑姑，到底有着怎样的一生。,"第30届日本电影学院奖/最佳导演(提名)/中岛哲也
第1届亚洲电影大奖/最佳女主角/中谷美纪
第31届报知映画赏/最佳女主角/中谷美纪
",活着；飞越疯人院；楚门的世界；熔炉；闻香识女人；超脱；入殓师；西西里的美丽传说；无人知晓；布达佩斯大饭店
https://movie.douban.com/subject/1302425/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2579932167.jpg,喜剧之王,  喜劇之王,8.8,783342,我是一个演员,导演: 周星驰 Stephen Chow   李力持 Lik-Chi Lee   主演: 周星驰 Stephen Ch... 1999   中国香港   喜剧 剧情 爱情,,　　尹天仇（周星驰饰）一直醉心戏剧，想成为一名演员，平时除了做跑龙套以外，还会在街坊福利会里开设演员训练班。此时舞小姐柳飘飘在妈妈桑的带领下来到这里要求学做戏，原来柳飘飘有一段非常不愉快的经历，在尹天仇对她指导的过程中，柳飘飘对尹天仇渐生情愫，同时她也成为了夜总会里当红的小姐。尹天仇受到了极多白眼之后，终于得到了大明星鹃姐（莫文蔚饰）的赏识，提携他担演新戏中的男主角，但没想到突然把他的角色换掉了，令他失望不已。在片场当场务的卧底警员（吴孟达饰）身份被识穿，尹天仇阴差阳错的帮忙破了案。之后尹天仇继续活跃在街坊福利会的演员训练班里。,"第19届香港电影金像奖/最佳新演员(提名)/张柏芝
",唐伯虎点秋香；九品芝麻官；射雕英雄传之东成西就；功夫；大话西游之月光宝盒；食神；国产凌凌漆；逃学威龙；鹿鼎记；整蛊专家
https://movie.douban.com/subject/1297192/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2558364386.jpg,致命ID,  Identity,8.8,653423,最不可能的那个人永远是最可能的,导演: 詹姆斯·曼高德 James Mangold   主演: 约翰·库萨克 John Cusack   雷... 2003   美国   剧情 悬疑 惊悚,"'爱奇艺视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fwww.iqiyi.com%2Fv_19rrk30rh0.html%3Fvfm%3Dm_331_dbdy%26fv%3D4904d94982104144a1548dd9040df241&subtype=9&type=online-video', '乐视视频': 'https://www.douban.com/link2/?url=http%3A%2F%2Fm.le.com%2Fvplay_1572834.html%3Fch%3Ddouban%26site%3Ddouban%26sitefrom%3Ddouban&subtype=6&type=online-video'",　　一个典型而又引人入胜的悬疑故事：一个汽车旅馆里，住进了10个人，他们中间有司机、妓女、过气女星、夫妇、警探和他的犯人，还有神秘的旅馆经理。这天风雨大作，通讯中断，10人被困在了旅馆里，惊悚的故事开始了。,,恐怖游轮；禁闭岛；记忆碎片；七宗罪；沉默的羔羊；第六感；万能钥匙；看不见的客人；蝴蝶效应；致命魔术
